SaleID,price
200223.0,539.2915
200224.0,10180.822
200225.0,2241.0818
200226.0,755.86896
200227.0,5593.451
200228.0,165.44788
200229.0,4155.2344
200230.0,4314.0977
200231.0,2942.191
200232.0,681.2539
200233.0,4680.892
200234.0,266.3874
200235.0,5326.4375
200236.0,2782.1462
200237.0,2961.006
200238.0,5060.751
200239.0,5355.205
200240.0,15435.895
200241.0,7171.5933
200242.0,2654.8088
200243.0,2100.2622
200244.0,4229.586
200245.0,2976.5645
200246.0,2979.6365
200247.0,1285.9387
200248.0,234.6187
200249.0,6964.009
200250.0,16526.428
200251.0,6890.5757
200252.0,512.1992
200253.0,6199.5015
200254.0,6562.3267
200255.0,5478.0806
200256.0,1597.1361
200257.0,7088.8755
200258.0,2625.6514
200259.0,4797.659
200260.0,1036.6727
200261.0,3324.89
200262.0,1783.5344
200263.0,6153.5605
200264.0,3760.9565
200265.0,2864.2776
200266.0,743.9418
200267.0,8225.601
200268.0,4586.647
200269.0,2874.2366
200270.0,6445.0186
200271.0,1836.538
200272.0,2162.9858
200273.0,10861.206
200274.0,306.376
200275.0,9783.577
200276.0,1241.7377
200277.0,1811.9597
200278.0,1487.4398
200279.0,6858.745
200280.0,1836.996
200281.0,471.4003
200282.0,7746.9575
200283.0,4025.0684
200284.0,370.04623
200285.0,3690.7856
200286.0,1022.73425
200287.0,7972.3745
200288.0,8316.329
200289.0,2344.44
200290.0,4403.9077
200291.0,6940.2593
200292.0,1750.3762
200293.0,5840.4434
200294.0,4387.364
200295.0,1030.2812
200296.0,1751.9746
200297.0,4506.112
200298.0,925.7405
200299.0,2533.87
200300.0,3096.875
200301.0,3447.0588
200302.0,1130.2352
200303.0,4620.9814
200304.0,1659.12
200305.0,2420.7578
200306.0,1146.3018
200307.0,9775.915
200308.0,1092.4946
200309.0,777.6364
200310.0,657.75085
200311.0,805.733
200312.0,6676.53
200313.0,1228.1642
200314.0,3857.5486
200315.0,734.03796
200316.0,24992.914
200317.0,1917.3402
200318.0,424.9527
200319.0,6236.2686
200320.0,2471.0874
200321.0,19241.271
200322.0,8722.55
200323.0,917.40875
200324.0,15137.208
200325.0,3435.5583
200326.0,1477.0518
200327.0,11017.063
200328.0,638.53485
200329.0,5229.502
200330.0,1321.6312
200331.0,1015.68195
200332.0,6831.6587
200333.0,764.6265
200334.0,325.02896
200335.0,924.8858
200336.0,1038.7213
200337.0,704.6869
200338.0,1156.4073
200339.0,8450.927
200340.0,18016.537
200341.0,2111.466
200342.0,3751.2888
200343.0,1127.8754
200344.0,2990.9119
200345.0,4422.5957
200346.0,726.94055
200347.0,6481.139
200348.0,6956.0815
200349.0,510.58517
200350.0,8475.019
200351.0,1711.123
200352.0,482.9234
200353.0,974.1653
200354.0,2277.9368
200355.0,476.79846
200356.0,2221.3447
200357.0,930.8601
200358.0,1781.1327
200359.0,5324.8633
200360.0,10000.666
200361.0,1213.6058
200362.0,1465.5306
200363.0,1149.539
200364.0,3345.5264
200365.0,6013.52
200366.0,705.35114
200367.0,4330.4014
200368.0,4805.9307
200369.0,3864.9
200370.0,590.27435
200371.0,7001.506
200372.0,904.1013
200373.0,710.9295
200374.0,621.95386
200375.0,729.5374
200376.0,1636.45
200377.0,1259.1477
200378.0,857.02747
200379.0,1135.8374
200380.0,406.8673
200381.0,2196.7603
200382.0,17806.354
200383.0,1227.4873
200384.0,1570.035
200385.0,615.19507
200386.0,762.6428
200387.0,2913.9136
200388.0,4896.8037
200389.0,4458.8696
200390.0,248.48212
200391.0,2500.2703
200392.0,960.9368
200393.0,1843.1216
200394.0,2598.458
200395.0,149.51917
200396.0,2420.5332
200397.0,666.7188
200398.0,1329.652
200399.0,529.4205
200400.0,1274.9203
200401.0,2844.557
200402.0,978.9061
200403.0,1967.3337
200404.0,464.85526
200405.0,465.1826
200406.0,1291.0364
200407.0,996.1099
200408.0,4450.7783
200409.0,7959.561
200410.0,4637.2188
200411.0,989.6058
200412.0,11638.736
200413.0,7162.485
200414.0,2912.0447
200415.0,5585.732
200416.0,4897.543
200417.0,1045.9525
200418.0,668.3138
200419.0,9791.221
200420.0,11210.53
200421.0,991.85535
200422.0,991.62555
200423.0,747.33984
200424.0,36830.297
200425.0,6096.4033
200426.0,2605.5261
200427.0,12397.783
200428.0,1142.0947
200429.0,3585.883
200430.0,2925.0142
200431.0,1662.504
200432.0,2804.4446
200433.0,10090.582
200434.0,470.6661
200435.0,3416.8643
200436.0,7049.1934
200437.0,503.29785
200438.0,212.90033
200439.0,734.3632
200440.0,713.3309
200441.0,683.4172
200442.0,1070.8118
200443.0,4116.5034
200444.0,971.43396
200445.0,1956.2867
200446.0,2847.1917
200447.0,4219.711
200448.0,9146.5205
200449.0,726.3944
200450.0,2097.639
200451.0,825.8494
200452.0,1906.8455
200453.0,2071.2656
200454.0,969.0337
200455.0,4892.964
200456.0,793.26416
200457.0,841.6371
200458.0,442.70862
200459.0,3113.9119
200460.0,2035.3153
200461.0,2544.4731
200462.0,4476.205
200463.0,5443.8203
200464.0,1012.0643
200465.0,4727.2314
200466.0,1430.9623
200467.0,2262.9766
200468.0,1422.0128
200469.0,155.38037
200470.0,6398.1484
200471.0,332.36383
200472.0,4727.206
200473.0,31346.377
200474.0,1120.3752
200475.0,2638.277
200476.0,7993.8003
200477.0,3373.258
200478.0,3337.1394
200479.0,856.80133
200480.0,3976.8362
200481.0,1166.6691
200482.0,849.4098
200483.0,1746.8313
200484.0,1444.0288
200485.0,3270.1753
200486.0,3181.5083
200487.0,5979.1333
200488.0,682.3712
200489.0,3641.2488
200490.0,5635.6377
200491.0,5503.2666
200492.0,11370.014
200493.0,149.51917
200494.0,1915.687
200495.0,3980.2458
200496.0,268.29395
200497.0,304.7231
200498.0,11433.883
200499.0,490.10962
200500.0,4401.786
200501.0,2667.418
200502.0,1267.0767
200503.0,382.30026
200504.0,1668.5372
200505.0,3954.9404
200506.0,155.8005
200507.0,2381.6836
200508.0,1510.9763
200509.0,971.007
200510.0,5038.1406
200511.0,6519.615
200512.0,15938.692
200513.0,9702.981
200514.0,7095.491
200515.0,451.96964
200516.0,14961.594
200517.0,5875.778
200518.0,1452.5205
200519.0,8466.783
200520.0,1290.7075
200521.0,15480.917
200522.0,157.0084
200523.0,2846.4875
200524.0,5226.003
200525.0,283.2953
200526.0,250.40741
200527.0,4173.2886
200528.0,2165.203
200529.0,503.7258
200530.0,4101.389
200531.0,9528.723
200532.0,1546.3763
200533.0,13094.638
200534.0,910.3914
200535.0,177.72789
200536.0,680.744
200537.0,666.89935
200538.0,2967.8962
200539.0,4344.236
200540.0,1868.9873
200541.0,1605.1318
200542.0,1785.5054
200543.0,3021.6604
200544.0,378.20908
200545.0,2123.9814
200546.0,4263.4863
200547.0,2569.0894
200548.0,2258.3965
200549.0,8950.464
200550.0,3844.0403
200551.0,281.74988
200552.0,6505.024
200553.0,214.24248
200554.0,7919.8955
200555.0,1878.3685
200556.0,2360.0967
200557.0,7762.06
200558.0,4086.3745
200559.0,802.0997
200560.0,1626.8564
200561.0,2758.1548
200562.0,12545.967
200563.0,3700.147
200564.0,6337.4893
200565.0,15711.597
200566.0,5682.563
200567.0,1331.887
200568.0,5562.484
200569.0,177.54385
200570.0,1222.9642
200571.0,2443.574
200572.0,6737.531
200573.0,10423.564
200574.0,668.272
200575.0,990.2507
200576.0,643.66626
200577.0,621.45996
200578.0,13522.73
200579.0,153.11684
200580.0,3449.9963
200581.0,1016.4553
200582.0,3978.7302
200583.0,598.5647
200584.0,11188.114
200585.0,5827.947
200586.0,3149.9036
200587.0,1044.5538
200588.0,2594.9048
200589.0,1580.3163
200590.0,242.33963
200591.0,5282.5093
200592.0,2762.4426
200593.0,6554.526
200594.0,5565.2812
200595.0,588.41327
200596.0,2992.4175
200597.0,13129.06
200598.0,6961.9844
200599.0,2309.6516
200600.0,4771.506
200601.0,6135.3164
200602.0,6426.663
200603.0,11353.882
200604.0,6748.5786
200605.0,898.0223
200606.0,2542.6865
200607.0,4495.8184
200608.0,5389.8574
200609.0,682.12646
200610.0,5158.875
200611.0,7904.9
200612.0,6049.3496
200613.0,643.8955
200614.0,267.799
200615.0,809.7615
200616.0,1750.9982
200617.0,1857.0828
200618.0,2557.1643
200619.0,181.05019
200620.0,1520.4304
200621.0,7013.396
200622.0,3049.5027
200623.0,11543.399
200624.0,745.0345
200625.0,616.21466
200626.0,1562.3263
200627.0,4650.6797
200628.0,4046.1
200629.0,5084.6724
200630.0,1579.8267
200631.0,8355.232
200632.0,933.0272
200633.0,2552.7686
200634.0,2259.2507
200635.0,3327.1985
200636.0,8788.304
200637.0,11330.194
200638.0,959.22595
200639.0,1308.0972
200640.0,880.6895
200641.0,1936.0476
200642.0,571.17975
200643.0,4101.646
200644.0,13788.752
200645.0,1842.6417
200646.0,4519.403
200647.0,6456.271
200648.0,172.93507
200649.0,3678.5955
200650.0,3706.7734
200651.0,3233.7148
200652.0,392.2627
200653.0,4020.8171
200654.0,1829.0602
200655.0,9945.629
200656.0,1015.9394
200657.0,3231.2314
200658.0,5649.0845
200659.0,1959.392
200660.0,3379.4465
200661.0,5503.871
200662.0,1413.9398
200663.0,1047.2346
200664.0,1305.2433
200665.0,3652.678
200666.0,1089.0491
200667.0,8812.269
200668.0,11974.8955
200669.0,974.3178
200670.0,5250.9004
200671.0,878.5544
200672.0,872.1515
200673.0,8654.763
200674.0,3404.1978
200675.0,3974.7798
200676.0,4193.83
200677.0,6036.0947
200678.0,1287.4774
200679.0,1183.3794
200680.0,3901.9187
200681.0,2032.672
200682.0,1943.4323
200683.0,149.51917
200684.0,282.30008
200685.0,764.8969
200686.0,2285.3267
200687.0,2009.2964
200688.0,496.35803
200689.0,7248.0186
200690.0,1054.1572
200691.0,1282.5299
200692.0,2083.3396
200693.0,4648.431
200694.0,186.80399
200695.0,300.36392
200696.0,3129.6418
200697.0,2216.1997
200698.0,17536.273
200699.0,332.5205
200700.0,1181.6887
200701.0,4001.1853
200702.0,493.01706
200703.0,4894.0786
200704.0,384.76358
200705.0,702.463
200706.0,2377.6995
200707.0,1028.9196
200708.0,500.99762
200709.0,1862.5607
200710.0,407.78494
200711.0,3504.17
200712.0,7079.039
200713.0,7566.581
200714.0,1030.1063
200715.0,21723.436
200716.0,1180.7936
200717.0,956.0442
200718.0,3014.1926
200719.0,2382.2778
200720.0,1658.4728
200721.0,1211.9932
200722.0,1822.063
200723.0,2515.6897
200724.0,666.39746
200725.0,1756.3136
200726.0,187.0776
200727.0,177.54385
200728.0,2619.365
200729.0,2766.4119
200730.0,1090.2207
200731.0,3296.8357
200732.0,642.1859
200733.0,4298.9253
200734.0,1416.413
200735.0,607.735
200736.0,9785.8545
200737.0,5806.509
200738.0,932.4407
200739.0,368.1979
200740.0,4007.559
200741.0,1624.1362
200742.0,4807.115
200743.0,5027.5425
200744.0,1289.5061
200745.0,2622.703
200746.0,715.3948
200747.0,788.0109
200748.0,20910.14
200749.0,585.1588
200750.0,7802.9976
200751.0,4470.9053
200752.0,1757.2118
200753.0,3301.9531
200754.0,1816.6451
200755.0,2029.7947
200756.0,2920.9604
200757.0,2010.7422
200758.0,1330.2198
200759.0,760.9769
200760.0,11532.284
200761.0,3006.1702
200762.0,1551.9443
200763.0,1670.2965
200764.0,489.4364
200765.0,8396.659
200766.0,878.96844
200767.0,654.2927
200768.0,612.5179
200769.0,10002.522
200770.0,218.42216
200771.0,3088.9368
200772.0,1457.7891
200773.0,2739.3772
200774.0,9441.479
200775.0,1546.9229
200776.0,1794.9733
200777.0,2270.8699
200778.0,1289.7653
200779.0,2234.123
200780.0,617.6437
200781.0,3363.4905
200782.0,446.33493
200783.0,30251.566
200784.0,841.5674
200785.0,1001.2709
200786.0,3541.4158
200787.0,2402.018
200788.0,6318.491
200789.0,604.2864
200790.0,2096.1104
200791.0,3106.7534
200792.0,1856.8785
200793.0,3433.6292
200794.0,18611.752
200795.0,2516.6702
200796.0,156.08182
200797.0,2615.8245
200798.0,2708.394
200799.0,14274.327
200800.0,1101.124
200801.0,402.44382
200802.0,165.44788
200803.0,1482.8198
200804.0,2625.5435
200805.0,5054.757
200806.0,3703.2273
200807.0,308.57037
200808.0,2030.7812
200809.0,781.53186
200810.0,1765.5869
200811.0,470.46173
200812.0,2747.9888
200813.0,17697.018
200814.0,751.60034
200815.0,900.93744
200816.0,7134.9272
200817.0,1110.406
200818.0,3925.7483
200819.0,3521.873
200820.0,533.2298
200821.0,3376.4985
200822.0,4425.4336
200823.0,1989.7308
200824.0,442.96127
200825.0,8615.08
200826.0,2315.5732
200827.0,1710.3706
200828.0,6912.511
200829.0,7506.386
200830.0,4502.0337
200831.0,2371.5264
200832.0,2702.7136
200833.0,739.5387
200834.0,1305.356
200835.0,1089.6796
200836.0,1264.0653
200837.0,2351.7283
200838.0,904.2006
200839.0,3684.536
200840.0,2694.7676
200841.0,4665.484
200842.0,2076.591
200843.0,2548.6794
200844.0,4975.544
200845.0,400.50522
200846.0,3801.97
200847.0,2627.6438
200848.0,562.1945
200849.0,9517.419
200850.0,588.2607
200851.0,6547.888
200852.0,928.1528
200853.0,3967.1687
200854.0,9636.138
200855.0,2923.7139
200856.0,2070.7883
200857.0,691.1347
200858.0,12905.662
200859.0,1392.4863
200860.0,4989.852
200861.0,1076.3818
200862.0,8927.433
200863.0,1736.4846
200864.0,625.2837
200865.0,15754.003
200866.0,3956.8584
200867.0,2685.4573
200868.0,1504.2019
200869.0,821.4311
200870.0,8445.149
200871.0,1577.562
200872.0,6974.061
200873.0,484.0777
200874.0,1116.4924
200875.0,2037.3938
200876.0,4118.6216
200877.0,2086.1277
200878.0,5737.226
200879.0,461.9047
200880.0,182.39233
200881.0,257.98892
200882.0,5646.4644
200883.0,4892.1304
200884.0,909.9638
200885.0,1221.2836
200886.0,3777.6992
200887.0,775.37885
200888.0,797.43164
200889.0,1753.6112
200890.0,826.9966
200891.0,627.68896
200892.0,4648.587
200893.0,563.8363
200894.0,587.8083
200895.0,4433.196
200896.0,2910.0002
200897.0,1243.8699
200898.0,8779.513
200899.0,2797.329
200900.0,5074.819
200901.0,2442.308
200902.0,11680.859
200903.0,224.08913
200904.0,865.65485
200905.0,1189.6858
200906.0,6724.943
200907.0,937.9602
200908.0,469.7412
200909.0,181.9501
200910.0,1256.5581
200911.0,566.1316
200912.0,2752.05
200913.0,3574.204
200914.0,3288.6716
200915.0,2224.704
200916.0,950.3398
200917.0,7836.5107
200918.0,427.0716
200919.0,2516.4917
200920.0,754.6272
200921.0,3434.9353
200922.0,395.21567
200923.0,10146.134
200924.0,773.59827
200925.0,6489.2456
200926.0,399.08926
200927.0,260.1303
200928.0,3548.004
200929.0,493.5433
200930.0,9065.708
200931.0,1510.8221
200932.0,618.48334
200933.0,13044.987
200934.0,5032.858
200935.0,1394.0791
200936.0,4659.248
200937.0,17885.588
200938.0,8516.041
200939.0,2778.5935
200940.0,1947.0106
200941.0,357.49112
200942.0,515.31335
200943.0,1136.261
200944.0,10517.134
200945.0,1122.042
200946.0,799.8353
200947.0,523.22217
200948.0,4587.115
200949.0,10701.83
200950.0,3163.1301
200951.0,4814.9775
200952.0,8729.629
200953.0,1265.6738
200954.0,911.29926
200955.0,12285.536
200956.0,3147.842
200957.0,1719.2756
200958.0,862.2502
200959.0,650.3805
200960.0,2682.8516
200961.0,3230.2256
200962.0,5689.1357
200963.0,684.74524
200964.0,1863.4851
200965.0,3605.0083
200966.0,1793.2294
200967.0,3201.4016
200968.0,2689.975
200969.0,2117.942
200970.0,8646.192
200971.0,729.53406
200972.0,2736.3523
200973.0,7023.664
200974.0,10354.15
200975.0,2359.2937
200976.0,17340.354
200977.0,8872.847
200978.0,1571.4193
200979.0,461.8255
200980.0,7080.2744
200981.0,1370.1818
200982.0,3766.8218
200983.0,575.335
200984.0,387.41394
200985.0,17780.604
200986.0,8945.805
200987.0,696.45703
200988.0,217.50784
200989.0,841.8786
200990.0,425.51016
200991.0,791.8972
200992.0,2087.155
200993.0,287.00247
200994.0,1778.8274
200995.0,902.04626
200996.0,5032.714
200997.0,159.22322
200998.0,973.9748
200999.0,6499.71
201000.0,2657.625
201001.0,6202.624
201002.0,12238.058
201003.0,9843.512
201004.0,313.65173
201005.0,326.92752
201006.0,3502.7705
201007.0,1006.6553
201008.0,4245.476
201009.0,3236.3408
201010.0,4237.4946
201011.0,8603.936
201012.0,2153.7996
201013.0,6725.739
201014.0,1395.5194
201015.0,4255.9155
201016.0,996.8577
201017.0,2063.109
201018.0,1662.6769
201019.0,8504.516
201020.0,4265.47
201021.0,1128.9354
201022.0,4881.1084
201023.0,17721.498
201024.0,4589.727
201025.0,1457.2869
201026.0,2317.5188
201027.0,2094.529
201028.0,2405.7544
201029.0,1081.0627
201030.0,4848.2617
201031.0,10233.779
201032.0,505.2463
201033.0,6025.7983
201034.0,170.9979
201035.0,2749.4988
201036.0,746.1641
201037.0,1110.9928
201038.0,880.1589
201039.0,2769.6018
201040.0,854.60535
201041.0,200.24208
201042.0,2054.8577
201043.0,561.78217
201044.0,3930.0994
201045.0,2465.7505
201046.0,1320.3716
201047.0,460.63214
201048.0,4617.115
201049.0,451.816
201050.0,4387.194
201051.0,779.5298
201052.0,2742.809
201053.0,577.20654
201054.0,1836.2128
201055.0,2602.0547
201056.0,1694.13
201057.0,1438.7437
201058.0,5691.503
201059.0,6334.824
201060.0,442.0783
201061.0,6682.154
201062.0,1927.5131
201063.0,16209.03
201064.0,1454.197
201065.0,1089.3748
201066.0,664.95483
201067.0,9790.3
201068.0,7933.484
201069.0,2146.4
201070.0,16164.26
201071.0,384.67316
201072.0,1443.2843
201073.0,1393.8491
201074.0,13470.265
201075.0,2667.2468
201076.0,1217.9167
201077.0,4043.033
201078.0,1455.8417
201079.0,6627.9556
201080.0,1817.8856
201081.0,11306.311
201082.0,3182.0146
201083.0,645.6893
201084.0,571.8523
201085.0,911.7179
201086.0,4353.928
201087.0,1244.1091
201088.0,4592.2676
201089.0,4677.732
201090.0,5118.385
201091.0,331.10596
201092.0,4553.942
201093.0,1057.3463
201094.0,3339.1782
201095.0,1322.0989
201096.0,2000.0681
201097.0,289.51324
201098.0,3559.0696
201099.0,297.82755
201100.0,1276.3997
201101.0,5377.169
201102.0,1758.627
201103.0,2728.479
201104.0,2033.8359
201105.0,3830.331
201106.0,416.41885
201107.0,703.0785
201108.0,1273.2128
201109.0,4222.0986
201110.0,1850.5664
201111.0,2703.4756
201112.0,6493.7827
201113.0,4605.5625
201114.0,2509.179
201115.0,13427.007
201116.0,485.0337
201117.0,639.1947
201118.0,952.2328
201119.0,2944.6562
201120.0,2063.109
201121.0,2023.8644
201122.0,4329.942
201123.0,3426.7131
201124.0,8240.628
201125.0,1197.0798
201126.0,250.3249
201127.0,7288.8
201128.0,3525.584
201129.0,10202.469
201130.0,2153.5076
201131.0,2322.7393
201132.0,3184.7422
201133.0,1205.202
201134.0,4536.973
201135.0,1456.9558
201136.0,3536.202
201137.0,465.51562
201138.0,427.4936
201139.0,3676.8438
201140.0,7500.4707
201141.0,347.59763
201142.0,1311.931
201143.0,5617.244
201144.0,1476.0939
201145.0,4336.1836
201146.0,2177.6816
201147.0,2020.3821
201148.0,1525.5911
201149.0,535.92316
201150.0,2416.4128
201151.0,7067.55
201152.0,1079.3153
201153.0,1488.9525
201154.0,4180.9487
201155.0,2582.375
201156.0,982.98846
201157.0,626.2303
201158.0,959.6768
201159.0,938.42535
201160.0,439.51425
201161.0,1968.8488
201162.0,472.3474
201163.0,5348.861
201164.0,1070.2065
201165.0,1018.8027
201166.0,1988.4419
201167.0,600.9735
201168.0,574.6127
201169.0,1172.7096
201170.0,7950.5366
201171.0,4824.12
201172.0,8407.333
201173.0,9575.034
201174.0,319.82266
201175.0,1228.1453
201176.0,1230.1936
201177.0,1101.2511
201178.0,1726.6492
201179.0,706.99854
201180.0,1443.8984
201181.0,9031.124
201182.0,458.09387
201183.0,2540.576
201184.0,1342.8052
201185.0,1871.857
201186.0,621.45996
201187.0,8045.827
201188.0,2375.2622
201189.0,16119.734
201190.0,1473.5927
201191.0,6530.3936
201192.0,2301.8616
201193.0,718.9768
201194.0,308.3286
201195.0,2405.5679
201196.0,4768.9966
201197.0,4399.297
201198.0,3093.1575
201199.0,530.6312
201200.0,3521.1448
201201.0,165.44788
201202.0,12251.04
201203.0,943.113
201204.0,1343.2963
201205.0,1130.6058
201206.0,1680.1248
201207.0,2744.422
201208.0,7076.499
201209.0,457.7973
201210.0,3452.9365
201211.0,218.54929
201212.0,12813.236
201213.0,4221.534
201214.0,13181.483
201215.0,879.18115
201216.0,922.16656
201217.0,218.54929
201218.0,1162.2687
201219.0,503.9498
201220.0,2291.6482
201221.0,2094.6426
201222.0,2050.762
201223.0,5763.9263
201224.0,8650.039
201225.0,2936.274
201226.0,1029.3862
201227.0,1966.8768
201228.0,1475.2705
201229.0,8908.284
201230.0,1446.2164
201231.0,3613.6157
201232.0,12292.374
201233.0,3300.497
201234.0,17381.178
201235.0,13875.037
201236.0,2144.3567
201237.0,9390.294
201238.0,856.80133
201239.0,7096.9224
201240.0,782.03687
201241.0,5087.0576
201242.0,1043.4094
201243.0,1528.1183
201244.0,5092.036
201245.0,3038.519
201246.0,311.11798
201247.0,15529.241
201248.0,401.66803
201249.0,3494.726
201250.0,2656.423
201251.0,3354.568
201252.0,1152.9746
201253.0,5264.1694
201254.0,6429.2803
201255.0,5033.2847
201256.0,18229.03
201257.0,486.86963
201258.0,6346.616
201259.0,2104.2385
201260.0,27405.99
201261.0,3196.0952
201262.0,530.7696
201263.0,3473.433
201264.0,9193.866
201265.0,600.101
201266.0,232.9288
201267.0,433.4577
201268.0,1351.9797
201269.0,3184.4614
201270.0,927.6307
201271.0,4113.386
201272.0,5012.4
201273.0,376.42734
201274.0,895.66956
201275.0,4395.114
201276.0,2006.2246
201277.0,706.90234
201278.0,7906.8105
201279.0,1206.6451
201280.0,2940.5967
201281.0,696.96094
201282.0,1633.8936
201283.0,1064.0612
201284.0,1706.3712
201285.0,915.90283
201286.0,763.81635
201287.0,261.97144
201288.0,813.63293
201289.0,391.31082
201290.0,1417.2236
201291.0,3937.9158
201292.0,2880.5122
201293.0,1865.4817
201294.0,1298.4564
201295.0,2638.0051
201296.0,1457.4583
201297.0,1666.5461
201298.0,400.5453
201299.0,1236.4479
201300.0,14444.035
201301.0,2845.344
201302.0,8593.51
201303.0,1539.7623
201304.0,6605.1113
201305.0,2584.5466
201306.0,4901.3984
201307.0,875.40094
201308.0,3128.6658
201309.0,2438.6125
201310.0,8652.053
201311.0,3610.1887
201312.0,19523.973
201313.0,19762.68
201314.0,1800.4429
201315.0,892.4017
201316.0,1412.1359
201317.0,2832.61
201318.0,5093.8105
201319.0,1713.019
201320.0,3128.8228
201321.0,557.0722
201322.0,5742.92
201323.0,2349.0164
201324.0,3546.633
201325.0,6808.356
201326.0,7007.9746
201327.0,934.60004
201328.0,2342.184
201329.0,602.94574
201330.0,10921.663
201331.0,1877.8363
201332.0,5231.568
201333.0,9640.378
201334.0,1030.6127
201335.0,10099.527
201336.0,340.13263
201337.0,6595.9365
201338.0,4069.2705
201339.0,1537.4188
201340.0,8488.932
